场景,风电场景,光伏场景,日氨产量(t/day),时段,时段序号(h),常规负荷功率(MW),风电功率(MW),光伏功率(MW),新能源总功率(MW),碱性电解槽功率(MW),PEM电解槽功率(MW),合成氨装置功率(MW),总负荷功率(MW),购电功率(MW),售电功率(MW),碱性电解槽状态,PEM电解槽状态,合成氨装置状态,电网购电模式,碱性制氢量(kg/h),PEM制氢量(kg/h),合成氨产量(kg/h),购电电价(¥/kWh),售电电价(¥/kWh)
风电2-光伏4,2,4,54.0,23:00-24:00,24,1.4802,3.6959999999999997,0.0,3.6959999999999997,20.0,20.0,1.5,42.980199999999996,39.2842,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电2-光伏4,2,4,45.0,0:00-1:00,1,1.3698000000000001,5.312,0.0,5.312,20.0,19.999999999999993,1.4999999999999998,42.8698,37.5578,0.0,1,1,1,1,280.0,319.9999999999999,2999.9999999999995,0.3424,0.3779
风电2-光伏4,2,4,45.0,1:00-2:00,2,1.0997999999999999,8.5,0.0,8.5,20.000000000000007,20.0,1.5000000000000002,42.5998,34.0998,0.0,1,1,1,1,280.0000000000001,320.0,3000.0000000000005,0.3424,0.3779
风电2-光伏4,2,4,45.0,2:00-3:00,3,0.7998000000000001,9.379999999999999,0.0,9.379999999999999,20.000000000000007,20.0,1.5000000000000002,42.299800000000005,32.91980000000001,0.0,1,1,1,1,280.0000000000001,320.0,3000.0000000000005,0.3424,0.3779
风电2-光伏4,2,4,45.0,3:00-4:00,4,0.99,10.304,0.0,10.304,19.999999886390803,20.0,1.499999996023678,42.48999988241448,32.18599988241448,0.0,1,1,1,1,279.99999840947123,320.0,2999.999992047356,0.3424,0.3779
风电2-光伏4,2,4,45.0,4:00-5:00,5,1.1802000000000001,9.9,0.0,9.9,20.0,20.0,1.5,42.6802,32.7802,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电2-光伏4,2,4,45.0,5:00-6:00,6,1.6301999999999999,9.62,0.0,9.62,20.00000000000002,19.999999999999982,1.5,43.1302,33.510200000000005,0.0,1,1,1,1,280.0000000000003,319.9999999999997,3000.0,0.3424,0.3779
风电2-光伏4,2,4,45.0,6:00-7:00,7,2.5002,9.14,0.0,9.14,20.000000000000007,20.0,1.5000000000000002,44.00020000000001,34.860200000000006,0.0,1,1,1,1,280.0000000000001,320.0,3000.0000000000005,0.3424,0.3779
风电2-光伏4,2,4,45.0,7:00-8:00,8,3.3701999999999996,7.640000000000001,0.0,7.640000000000001,20.000000000000007,20.0,1.5000000000000002,44.87020000000001,37.23020000000001,0.0,1,1,1,1,280.0000000000001,320.0,3000.0000000000005,0.6074,0.3779
风电2-光伏4,2,4,45.0,8:00-9:00,9,4.0098,4.748,0.0,4.748,0.0,20.0,0.7999999999999999,24.8098,20.061799999999998,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电2-光伏4,2,4,45.0,9:00-10:00,10,4.199999999999999,4.859999999999999,0.0,4.859999999999999,0.0,20.0,0.7999999999999999,25.0,20.14,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电2-光伏4,2,4,45.0,10:00-11:00,11,4.1202,5.335999999999999,0.0,5.335999999999999,0.0,0.0,0.0,4.1202,0.0,1.2157999999999998,0,0,0,0,0.0,0.0,0.0,0.8024,0.3779
风电2-光伏4,2,4,45.0,11:00-12:00,12,3.9000000000000004,4.292,1.28,5.572,0.0,3.7500000000000004,0.15,7.800000000000001,2.2280000000000006,0.0,0,1,1,1,0.0,60.00000000000001,300.0,0.8024,0.3779
风电2-光伏4,2,4,45.0,12:00-13:00,13,3.2598000000000003,4.168,5.12,9.288,0.0,5.796346153846153,0.23185384615384616,9.288,0.0,0.0,0,1,1,0,0.0,92.74153846153845,463.7076923076923,0.8024,0.3779
风电2-光伏4,2,4,45.0,13:00-14:00,14,2.6898,6.787999999999999,7.68,14.468,0.0,11.325192307692308,0.45300769230769233,14.468,0.0,0.0,0,1,1,0,0.0,181.20307692307694,906.0153846153846,0.8024,0.3779
风电2-光伏4,2,4,45.0,14:00-15:00,15,3.63,8.364,5.12,13.484000000000002,0.0,9.475000000000003,0.3790000000000001,13.484000000000004,1.7763568394002505e-15,0.0,0,1,1,0,0.0,151.60000000000005,758.0000000000002,0.8024,0.3779
风电2-光伏4,2,4,45.0,15:00-16:00,16,3.8202000000000003,8.404,1.28,9.684,0.0,20.0,0.7999999999999999,24.6202,14.936200000000001,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电2-光伏4,2,4,45.0,16:00-17:00,17,3.75,5.896,0.0,5.896,20.000000000000007,20.0,1.5000000000000002,45.25000000000001,39.354000000000006,0.0,1,1,1,1,280.0000000000001,320.0,3000.0000000000005,0.6074,0.3779
风电2-光伏4,2,4,45.0,17:00-18:00,18,3.1398,6.6080000000000005,0.0,6.6080000000000005,13.889670443279462,19.999999999999996,1.2861384655147812,38.31560890879424,31.70760890879424,0.0,1,1,1,1,194.45538620591248,319.99999999999994,2572.2769310295625,0.6074,0.3779
风电2-光伏4,2,4,45.0,18:00-19:00,19,2.61,6.252,0.0,6.252,0.0,3.7500000000000004,0.15,6.510000000000001,0.2580000000000009,0.0,0,1,1,1,0.0,60.00000000000001,300.0,0.8024,0.3779
风电2-光伏4,2,4,45.0,19:00-20:00,20,2.1198,4.312,0.0,4.312,0.0,3.7499999999999987,0.14999999999999997,6.019799999999999,1.7077999999999989,0.0,0,1,1,1,0.0,59.99999999999998,299.99999999999994,0.8024,0.3779
风电2-光伏4,2,4,45.0,20:00-21:00,21,1.8599999999999999,2.3280000000000003,0.0,2.3280000000000003,0.0,0.0,0.0,1.8599999999999999,0.0,0.4680000000000004,0,0,0,0,0.0,0.0,0.0,0.8024,0.3779
风电2-光伏4,2,4,45.0,21:00-22:00,22,1.6301999999999999,1.492,0.0,1.492,20.000000000000007,20.0,1.5000000000000002,43.1302,41.638200000000005,0.0,1,1,1,1,280.0000000000001,320.0,3000.0000000000005,0.6074,0.3779
风电2-光伏4,2,4,45.0,22:00-23:00,23,1.56,2.124,0.0,2.124,0.0,20.0,0.7999999999999999,22.36,20.236,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电2-光伏4,2,4,45.0,23:00-24:00,24,1.4802,3.6959999999999997,0.0,3.6959999999999997,20.0,20.0,1.5,42.980199999999996,39.2842,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电2-光伏4,2,4,36.0,0:00-1:00,1,1.3698000000000001,5.312,0.0,5.312,20.000000000000004,19.999999999999996,1.5,42.8698,37.5578,0.0,1,1,1,1,280.00000000000006,319.99999999999994,3000.0,0.3424,0.3779
风电2-光伏4,2,4,36.0,1:00-2:00,2,1.0997999999999999,8.5,0.0,8.5,19.999999999999993,20.0,1.4999999999999998,42.59979999999999,34.09979999999999,0.0,1,1,1,1,279.9999999999999,320.0,2999.9999999999995,0.3424,0.3779
风电2-光伏4,2,4,36.0,2:00-3:00,3,0.7998000000000001,9.379999999999999,0.0,9.379999999999999,19.999999999999993,20.0,1.4999999999999998,42.29979999999999,32.919799999999995,0.0,1,1,1,1,279.9999999999999,320.0,2999.9999999999995,0.3424,0.3779
风电2-光伏4,2,4,36.0,3:00-4:00,4,0.99,10.304,0.0,10.304,20.000000000000004,19.999999999999996,1.5,42.489999999999995,32.18599999999999,0.0,1,1,1,1,280.00000000000006,319.99999999999994,3000.0,0.3424,0.3779
风电2-光伏4,2,4,36.0,4:00-5:00,5,1.1802000000000001,9.9,0.0,9.9,20.0,20.0,1.5,42.6802,32.7802,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电2-光伏4,2,4,36.0,5:00-6:00,6,1.6301999999999999,9.62,0.0,9.62,20.0,19.999999999999993,1.4999999999999998,43.13019999999999,33.51019999999999,0.0,1,1,1,1,280.0,319.9999999999999,2999.9999999999995,0.3424,0.3779
风电2-光伏4,2,4,36.0,6:00-7:00,7,2.5002,9.14,0.0,9.14,20.0,20.0,1.5,44.0002,34.8602,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电2-光伏4,2,4,36.0,7:00-8:00,8,3.3701999999999996,7.640000000000001,0.0,7.640000000000001,0.0,4.105576923076924,0.16422307692307697,7.640000000000001,0.0,0.0,0,1,1,0,0.0,65.68923076923079,328.44615384615395,0.6074,0.3779
风电2-光伏4,2,4,36.0,8:00-9:00,9,4.0098,4.748,0.0,4.748,0.0,11.797884615384604,0.4719153846153841,16.279599999999988,11.531599999999987,0.0,0,1,1,1,0.0,188.76615384615366,943.8307692307683,0.6074,0.3779
风电2-光伏4,2,4,36.0,9:00-10:00,10,4.199999999999999,4.859999999999999,0.0,4.859999999999999,0.0,19.999999999999996,0.7999999999999999,24.999999999999996,20.139999999999997,0.0,0,1,1,1,0.0,319.99999999999994,1599.9999999999998,0.6074,0.3779
风电2-光伏4,2,4,36.0,10:00-11:00,11,4.1202,5.335999999999999,0.0,5.335999999999999,0.0,0.0,0.0,4.1202,0.0,1.2157999999999998,0,0,0,0,0.0,0.0,0.0,0.8024,0.3779
风电2-光伏4,2,4,36.0,11:00-12:00,12,3.9000000000000004,4.292,1.28,5.572,0.0,0.0,0.0,3.9000000000000004,0.0,1.6719999999999997,0,0,0,0,0.0,0.0,0.0,0.8024,0.3779
风电2-光伏4,2,4,36.0,12:00-13:00,13,3.2598000000000003,4.168,5.12,9.288,0.0,5.796346153846153,0.23185384615384616,9.288,0.0,0.0,0,1,1,0,0.0,92.74153846153845,463.7076923076923,0.8024,0.3779
风电2-光伏4,2,4,36.0,13:00-14:00,14,2.6898,6.787999999999999,7.68,14.468,0.0,11.325192307692308,0.45300769230769233,14.468,0.0,0.0,0,1,1,0,0.0,181.20307692307694,906.0153846153846,0.8024,0.3779
风电2-光伏4,2,4,36.0,14:00-15:00,15,3.63,8.364,5.12,13.484000000000002,0.0,9.475000000000003,0.3790000000000001,13.484000000000004,1.7763568394002505e-15,0.0,0,1,1,0,0.0,151.60000000000005,758.0000000000002,0.8024,0.3779
风电2-光伏4,2,4,36.0,15:00-16:00,16,3.8202000000000003,8.404,1.28,9.684,0.0,20.0,0.7999999999999999,24.6202,14.936200000000001,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电2-光伏4,2,4,36.0,16:00-17:00,17,3.75,5.896,0.0,5.896,0.0,20.000000000000004,0.8,24.550000000000004,18.654000000000003,0.0,0,1,1,1,0.0,320.00000000000006,1600.0,0.6074,0.3779
风电2-光伏4,2,4,36.0,17:00-18:00,18,3.1398,6.6080000000000005,0.0,6.6080000000000005,0.0,20.0,0.7999999999999999,23.9398,17.3318,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电2-光伏4,2,4,36.0,18:00-19:00,19,2.61,6.252,0.0,6.252,0.0,3.75,0.14999999999999997,6.51,0.258,0.0,0,1,1,1,0.0,60.0,299.99999999999994,0.8024,0.3779
风电2-光伏4,2,4,36.0,19:00-20:00,20,2.1198,4.312,0.0,4.312,0.0,3.749999999999999,0.14999999999999997,6.0198,1.7077999999999998,0.0,0,1,1,1,0.0,59.999999999999986,299.99999999999994,0.8024,0.3779
风电2-光伏4,2,4,36.0,20:00-21:00,21,1.8599999999999999,2.3280000000000003,0.0,2.3280000000000003,0.0,0.0,0.0,1.8599999999999999,0.0,0.4680000000000004,0,0,0,0,0.0,0.0,0.0,0.8024,0.3779
风电2-光伏4,2,4,36.0,21:00-22:00,22,1.6301999999999999,1.492,0.0,1.492,0.0,0.0,0.0,1.6301999999999999,0.13819999999999988,0.0,0,0,0,1,0.0,0.0,0.0,0.6074,0.3779
风电2-光伏4,2,4,36.0,22:00-23:00,23,1.56,2.124,0.0,2.124,0.0,20.0,0.7999999999999999,22.36,20.236,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电2-光伏4,2,4,36.0,23:00-24:00,24,1.4802,3.6959999999999997,0.0,3.6959999999999997,20.0,20.0,1.5,42.980199999999996,39.2842,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,72.0,0:00-1:00,1,1.3698000000000001,11.904,0.0,11.904,20.0,20.0,1.5,42.8698,30.965799999999998,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,72.0,1:00-2:00,2,1.0997999999999999,13.384,0.0,13.384,20.0,20.0,1.5,42.5998,29.2158,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,72.0,2:00-3:00,3,0.7998000000000001,14.268,0.0,14.268,20.0,20.0,1.5,42.299800000000005,28.031800000000004,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,72.0,3:00-4:00,4,0.99,15.72,0.0,15.72,20.0,20.0,1.5,42.489999999999995,26.769999999999996,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,72.0,4:00-5:00,5,1.1802000000000001,15.088,0.0,15.088,20.0,20.0,1.5,42.6802,27.5922,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,72.0,5:00-6:00,6,1.6301999999999999,13.475999999999999,0.0,13.475999999999999,20.0,20.0,1.5,43.1302,29.654200000000003,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,72.0,6:00-7:00,7,2.5002,13.832,14.08,27.912,20.0,20.0,1.5,44.0002,16.0882,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,72.0,7:00-8:00,8,3.3701999999999996,12.76,25.6,38.36,20.0,20.0,1.5,44.8702,6.5101999999999975,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电3-光伏1,3,1,72.0,8:00-9:00,9,4.0098,10.712,37.12,47.831999999999994,20.0,20.0,1.5,45.5098,0.0,2.322199999999995,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电3-光伏1,3,1,72.0,9:00-10:00,10,4.199999999999999,11.916,46.08,57.995999999999995,20.0,20.0,1.5,45.7,0.0,12.295999999999992,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电3-光伏1,3,1,72.0,10:00-11:00,11,4.1202,8.804,52.48,61.284,20.0,20.0,1.5,45.6202,0.0,15.663800000000002,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电3-光伏1,3,1,72.0,11:00-12:00,12,3.9000000000000004,9.3,55.04,64.34,20.0,20.0,1.5,45.4,0.0,18.940000000000005,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电3-光伏1,3,1,72.0,12:00-13:00,13,3.2598000000000003,9.012,56.32,65.332,20.0,20.0,1.5,44.7598,0.0,20.572199999999995,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电3-光伏1,3,1,72.0,13:00-14:00,14,2.6898,10.704,56.32,67.024,20.0,20.0,1.5,44.1898,0.0,22.834200000000003,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电3-光伏1,3,1,72.0,14:00-15:00,15,3.63,10.604,52.48,63.083999999999996,20.0,20.0,1.5,45.129999999999995,0.0,17.954,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电3-光伏1,3,1,72.0,15:00-16:00,16,3.8202000000000003,14.552,44.8,59.352,20.0,20.0,1.5,45.3202,0.0,14.031799999999997,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电3-光伏1,3,1,72.0,16:00-17:00,17,3.75,13.724,33.28,47.004000000000005,20.0,20.0,1.5,45.25,0.0,1.7540000000000049,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电3-光伏1,3,1,72.0,17:00-18:00,18,3.1398,12.347999999999999,24.32,36.668,20.0,20.0,1.5,44.6398,7.971800000000002,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电3-光伏1,3,1,72.0,18:00-19:00,19,2.61,12.152000000000001,11.52,23.672,20.0,20.0,1.5,44.11,20.438,0.0,1,1,1,1,280.0,320.0,3000.0,0.8024,0.3779
风电3-光伏1,3,1,72.0,19:00-20:00,20,2.1198,9.236,0.0,9.236,20.0,20.0,1.5,43.6198,34.383799999999994,0.0,1,1,1,1,280.0,320.0,3000.0,0.8024,0.3779
风电3-光伏1,3,1,72.0,20:00-21:00,21,1.8599999999999999,7.228,0.0,7.228,20.0,20.0,1.5,43.36,36.132,0.0,1,1,1,1,280.0,320.0,3000.0,0.8024,0.3779
风电3-光伏1,3,1,72.0,21:00-22:00,22,1.6301999999999999,6.252,0.0,6.252,20.0,20.0,1.5,43.1302,36.8782,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电3-光伏1,3,1,72.0,22:00-23:00,23,1.56,6.452,0.0,6.452,20.0,20.0,1.5,43.06,36.608000000000004,0.0,1,1,1,1,280.0,320.0,3000.0,0.6074,0.3779
风电3-光伏1,3,1,72.0,23:00-24:00,24,1.4802,7.972,0.0,7.972,20.0,20.0,1.5,42.980199999999996,35.008199999999995,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,63.0,0:00-1:00,1,1.3698000000000001,11.904,0.0,11.904,20.0,20.0,1.5,42.8698,30.965799999999998,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,63.0,1:00-2:00,2,1.0997999999999999,13.384,0.0,13.384,19.999999939748836,20.0,1.499999997891209,42.59979993764004,29.215799937640043,0.0,1,1,1,1,279.9999991564837,320.0,2999.999995782418,0.3424,0.3779
风电3-光伏1,3,1,63.0,2:00-3:00,3,0.7998000000000001,14.268,0.0,14.268,20.0,20.0,1.5,42.299800000000005,28.031800000000004,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,63.0,3:00-4:00,4,0.99,15.72,0.0,15.72,20.0,19.999999999999993,1.4999999999999998,42.489999999999995,26.769999999999996,0.0,1,1,1,1,280.0,319.9999999999999,2999.9999999999995,0.3424,0.3779
风电3-光伏1,3,1,63.0,4:00-5:00,5,1.1802000000000001,15.088,0.0,15.088,20.0,20.0,1.5,42.6802,27.5922,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,63.0,5:00-6:00,6,1.6301999999999999,13.475999999999999,0.0,13.475999999999999,20.0,20.0,1.5,43.1302,29.654200000000003,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,63.0,6:00-7:00,7,2.5002,13.832,14.08,27.912,20.0,20.0,1.5,44.0002,16.0882,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,63.0,7:00-8:00,8,3.3701999999999996,12.76,25.6,38.36,13.709951690821258,20.0,1.279848309178744,38.36,0.0,0.0,1,1,1,0,191.93932367149762,320.0,2559.696618357488,0.6074,0.3779
风电3-光伏1,3,1,63.0,8:00-9:00,9,4.0098,10.712,37.12,47.831999999999994,20.0,20.0,1.5,45.5098,0.0,2.322199999999995,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电3-光伏1,3,1,63.0,9:00-10:00,10,4.199999999999999,11.916,46.08,57.995999999999995,20.0,20.0,1.5,45.7,0.0,12.295999999999992,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电3-光伏1,3,1,63.0,10:00-11:00,11,4.1202,8.804,52.48,61.284,20.0,20.0,1.5,45.6202,0.0,15.663800000000002,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电3-光伏1,3,1,63.0,11:00-12:00,12,3.9000000000000004,9.3,55.04,64.34,20.0,20.0,1.5,45.4,0.0,18.940000000000005,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电3-光伏1,3,1,63.0,12:00-13:00,13,3.2598000000000003,9.012,56.32,65.332,20.0,20.0,1.5,44.7598,0.0,20.572199999999995,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电3-光伏1,3,1,63.0,13:00-14:00,14,2.6898,10.704,56.32,67.024,20.0,20.0,1.5,44.1898,0.0,22.834200000000003,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电3-光伏1,3,1,63.0,14:00-15:00,15,3.63,10.604,52.48,63.083999999999996,20.0,20.0,1.5,45.129999999999995,0.0,17.954,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电3-光伏1,3,1,63.0,15:00-16:00,16,3.8202000000000003,14.552,44.8,59.352,20.0,20.0,1.5,45.3202,0.0,14.031799999999997,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电3-光伏1,3,1,63.0,16:00-17:00,17,3.75,13.724,33.28,47.004000000000005,20.000000000000007,20.0,1.5000000000000002,45.25000000000001,0.0,1.7539999999999978,1,1,1,0,280.0000000000001,320.0,3000.0000000000005,0.6074,0.3779
风电3-光伏1,3,1,63.0,17:00-18:00,18,3.1398,12.347999999999999,24.32,36.668,12.297777777777776,20.0,1.230422222222222,36.668,0.0,0.0,1,1,1,0,172.16888888888886,320.0,2460.844444444444,0.6074,0.3779
风电3-光伏1,3,1,63.0,18:00-19:00,19,2.61,12.152000000000001,11.52,23.672,0.0,20.0,0.7999999999999999,23.41,0.0,0.26200000000000045,0,1,1,0,0.0,320.0,1599.9999999999998,0.8024,0.3779
风电3-光伏1,3,1,63.0,19:00-20:00,20,2.1198,9.236,0.0,9.236,0.0,6.842500000000002,0.27370000000000005,9.236000000000002,1.7763568394002505e-15,0.0,0,1,1,0,0.0,109.48000000000003,547.4000000000001,0.8024,0.3779
风电3-光伏1,3,1,63.0,20:00-21:00,21,1.8599999999999999,7.228,0.0,7.228,0.0,5.161538461538462,0.20646153846153847,7.228000000000001,8.881784197001252e-16,0.0,0,1,1,0,0.0,82.58461538461539,412.92307692307696,0.8024,0.3779
风电3-光伏1,3,1,63.0,21:00-22:00,22,1.6301999999999999,6.252,0.0,6.252,0.0,20.0,0.7999999999999999,22.4302,16.1782,0.0,0,1,1,1,0.0,320.0,1599.9999999999998,0.6074,0.3779
风电3-光伏1,3,1,63.0,22:00-23:00,23,1.56,6.452,0.0,6.452,17.4162266356083,20.0,1.4095679322462904,40.38579456785459,33.93379456785459,0.0,1,1,1,1,243.8271728985162,320.0,2819.135864492581,0.6074,0.3779
风电3-光伏1,3,1,63.0,23:00-24:00,24,1.4802,7.972,0.0,7.972,20.0,20.0,1.5,42.980199999999996,35.008199999999995,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,54.0,0:00-1:00,1,1.3698000000000001,11.904,0.0,11.904,20.0,20.0,1.5,42.8698,30.965799999999998,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,54.0,1:00-2:00,2,1.0997999999999999,13.384,0.0,13.384,19.999999999999993,20.0,1.4999999999999998,42.59979999999999,29.215799999999987,0.0,1,1,1,1,279.9999999999999,320.0,2999.9999999999995,0.3424,0.3779
风电3-光伏1,3,1,54.0,2:00-3:00,3,0.7998000000000001,14.268,0.0,14.268,20.0,20.0,1.5,42.299800000000005,28.031800000000004,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,54.0,3:00-4:00,4,0.99,15.72,0.0,15.72,19.999999727837842,20.0,1.4999999904743244,42.48999971831216,26.769999718312164,0.0,1,1,1,1,279.9999961897298,320.0,2999.999980948649,0.3424,0.3779
风电3-光伏1,3,1,54.0,4:00-5:00,5,1.1802000000000001,15.088,0.0,15.088,20.0,20.0,1.5,42.6802,27.5922,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,54.0,5:00-6:00,6,1.6301999999999999,13.475999999999999,0.0,13.475999999999999,20.0,20.0,1.5,43.1302,29.654200000000003,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,54.0,6:00-7:00,7,2.5002,13.832,14.08,27.912,20.0,20.0,1.5,44.0002,16.0882,0.0,1,1,1,1,280.0,320.0,3000.0,0.3424,0.3779
风电3-光伏1,3,1,54.0,7:00-8:00,8,3.3701999999999996,12.76,25.6,38.36,13.709951690821258,20.0,1.279848309178744,38.36,0.0,0.0,1,1,1,0,191.93932367149762,320.0,2559.696618357488,0.6074,0.3779
风电3-光伏1,3,1,54.0,8:00-9:00,9,4.0098,10.712,37.12,47.831999999999994,4.104358715651371,20.0,0.943652555047798,29.05781127069917,0.0,18.774188729300825,1,1,1,0,57.461022019119184,320.0,1887.305110095596,0.6074,0.3779
风电3-光伏1,3,1,54.0,9:00-10:00,10,4.199999999999999,11.916,46.08,57.995999999999995,20.0,20.0,1.5,45.7,0.0,12.295999999999992,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电3-光伏1,3,1,54.0,10:00-11:00,11,4.1202,8.804,52.48,61.284,0.0,19.999999999999794,0.7999999999999918,24.920199999999788,0.0,36.36380000000021,0,1,1,0,0.0,319.9999999999967,1599.9999999999836,0.8024,0.3779
风电3-光伏1,3,1,54.0,11:00-12:00,12,3.9000000000000004,9.3,55.04,64.34,0.0,20.0,0.8,24.7,0.0,39.64,0,1,1,0,0.0,320.0,1600.0,0.8024,0.3779
风电3-光伏1,3,1,54.0,12:00-13:00,13,3.2598000000000003,9.012,56.32,65.332,20.0,20.0,1.5,44.7598,0.0,20.572199999999995,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电3-光伏1,3,1,54.0,13:00-14:00,14,2.6898,10.704,56.32,67.024,20.0,20.0,1.5,44.1898,0.0,22.834200000000003,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电3-光伏1,3,1,54.0,14:00-15:00,15,3.63,10.604,52.48,63.083999999999996,20.0,20.0,1.5,45.129999999999995,0.0,17.954,1,1,1,0,280.0,320.0,3000.0,0.8024,0.3779
风电3-光伏1,3,1,54.0,15:00-16:00,16,3.8202000000000003,14.552,44.8,59.352,20.0,20.0,1.5,45.3202,0.0,14.031799999999997,1,1,1,0,280.0,320.0,3000.0,0.6074,0.3779
风电3-光伏1,3,1,54.0,16:00-17:00,17,3.75,13.724,33.28,47.004000000000005,0.0,20.0,0.8,24.55,0.0,22.454000000000004,0,1,1,0,0.0,320.0,1600.0,0.6074,0.3779
风电3-光伏1,3,1,54.0,17:00-18:00,18,3.1398,12.347999999999999,24.32,36.668,12.297777777777776,20.0,1.230422222222222,36.668,0.0,0.0,1,1,1,0,172.16888888888886,320.0,2460.844444444444,0.6074,0.3779
风电3-光伏1,3,1,54.0,18:00-19:00,19,2.61,12.152000000000001,11.52,23.672,0.0,20.0,0.7999999999999999,23.41,0.0,0.26200000000000045,0,1,1,0,0.0,320.0,1599.9999999999998,0.8024,0.3779
风电3-光伏1,3,1,54.0,19:00-20:00,20,2.1198,9.236,0.0,9.236,0.0,6.842500000000005,0.27370000000000005,9.236000000000004,3.552713678800501e-15,0.0,0,1,1,0,0.0,109.48000000000008,547.4000000000001,0.8024,0.3779
风电3-光伏1,3,1,54.0,20:00-21:00,21,1.8599999999999999,7.228,0.0,7.228,0.0,5.161538461538462,0.20646153846153847,7.228000000000001,8.881784197001252e-16,0.0,0,1,1,0,0.0,82.58461538461539,412.92307692307696,0.8024,0.3779
风电3-光伏1,3,1,54.0,21:00-22:00,22,1.6301999999999999,6.252,0.0,6.252,0.0,4.444038461538461,0.17776153846153847,6.251999999999999,0.0,8.881784197001252e-16,0,1,1,0,0.0,71.10461538461537,355.5230769230769,0.6074,0.3779
